text	label
- Should I write that down?	en
So, that's it then?	en
Jack is going to take care of the Overlook for us this winter.	en
- What about you, Arch?	en
- Yeah.	en
The most disgusting thing I've ever seen.	en
He doesn't even know that his wife is dead.	en
It was a college just for girls.	en
And sure enough, when he got in the boxing ring, he would dodge those punches.	en
What did you do, Laure?	en
I emptied everything down the drain.	en
I need to organise a dinner.	en
The Air Force set that fire.	en
Don't you get sick of being right all the time?	en
All right, Tom.	en
Knock it off.	en
That son of a bitch...	en
I can't have you taking the law into your own hands.	en
Coach!	en
Your dick bought me.	en
For example, read a work of classic literature or sing a song you really like.	en
I wouldn't mind if old didn't exist but I'm not sure senior is what I'm aiming for either.	en
And then he tells me my second grade teacher was called Miss Polio.	en
Lou, give me a milk.	en
This is an unwelcome surprise.	en
And my sister, she raised him.	en
Ruudi, Alli, Oskar, Aabram, Prohhor.	en
"""Sir, I'm in love with your daughter."""	en
So he should be tried by an international court.	en
Señor, let me go! Little Bit, you gonna put your brand on her?	en
That's the problem.	en
Have you or have you not heard me?	en
What caused it?	en
Well, Neal's in Venezuela, Lilly.	en
Whatever I have tried to do in life, I have tried with all my heart to do it well.	en
- Very good health to you too, sir.	en
Welcome. Thanks for joining us.	en
We'll give you these loafers too.	en
- Quiet.	en
I wouldn't even consider trying to raise the money if Bea weren't so ..	en
Everyone thought she was crazy as a loon, which she was.	en
Hey, I just want a little peak.	en
- Nothing.	en
Now you will be writing your own poem... for the first time in your life	en
"""All the sheep in Magooville were white. But Abel was a black sheep."""	en
Ja.	en
Oh, yeah.	en
He uses you, Edith, to protect himself, to protect his son and his wife in Long Island.	en
- No, I ain't messing, you geriatric prick.	en
Hey, Mark, I'll just be... All right.	en
- Come here. - Tony, check this out.	en
- I know where it is.	en
Did you murder someone?	en
Wet, dry.	en
- What are you talking about?	en
Shit.	en
- I'll do it.	en
This thing looked like it needed a motive.	en
Patriotic drunk.	en
The girl's got two fur coats.	en
A good mother does what's best for her children.	en
Prices will have to be built up, Mr. Prince, but...	en
Craigavon Bridge, as well. They're everywhere.	en
I ordered you a cheeseburger.	en
- But after all that, they put him in charge of a detention facility at Larkhill.	en
Nearly 200 bucks.	en
You get hard, boy?	en
She must be on pretty powerful stuff...	en
Just put it down!	en
When was the last time you saw them?	en
You speak Vietnamese.	en
You're Santa Muerte.	en
Also... I don't know what you came to do, But wear a hat.	en
Mac!	en
Can I tell you something about the New York Times crossword? Very often they put the wrong number of boxes in to house the correct word.	en
Johannes must have a new commission.	en
I'm not talking about Saturday night... I'm talking about this.	en
Tell her it's for everything she did for me.	en
Please.	en
In 1935, you ran guns to Ethiopia.	en
It is better than to gaze into sea or sky.	en
Fourteen.	en
Darrin, man, you gotta get down here.	en
Hey, man, he's going uptown.	en
"""The watcher on the walls..."""	en
What exactly does legend tell us lies within the Chamber?	en
If you do find that money... you ain't gonna forget to tell your buddies about it, are ya?	en
Is that it, or are we expecting any more people?	en
(VIDEOGAME BEEPING) (RATO SPEAKING PORTUGUESE) So, the guy in prison is a serial killer.	en
In a lesser known epic poem, Dante's Inferno 2:	en
- You shut yours!	en
- Yes, listening.	en
What you need?	en
We just did it because President Myun...	en
Just keep it in there.	en
Father got it in WW I.	en
You open it up when I'm gone, okay?	en
"And l`m thinking to myself: ""Why is my wife talking like that to Hal for?"""	en
A neighbor ... to others!	en
Scar.	en
I used to be kind of awkward when I was at school and never really knew how to talk to girls.	en
Welcome, Mr Papageorge.	en
We're not even together.	en
I pulled some line art from the internet, and printed the imperfections.	en
Only a nickel!	en
What's his name?	en
Of course, we're always looking for a Betty Hutton.	en
That's generous. Uh-huh?	en
Here's your beer to start with.	en
Come on, Harry!	en
We attend the Jarden Community Pool every Sunday and Wednesday.	en
I haven't.	en
Imagine that she's an escaped lion.	en
Looking for the world's most powerful pair of glasses.	en
All I know is that she shot and killed a man.	en
You mean more to me than any research program, Virginia.	en
Thank you. Thank you. Thank you.	en
The boss's sister from that big house on the hill.	en
Too many crates.	en
No.	en
Keep walking.	en
- My man.	en
Maybe we've been out for two months.	en
This is why fascism gets a toehold all the time.	en
The Bailey Building and Loan. It was up there.	en
We've got the chance!	en
I think it's funny.	en
I work for a company that's, like, hired by lawyers to hand out legal documents. Like subpoenas to people who don't want them.	en
It is much more difficult than it looks.	en
Bachir,	en
Pascal seemed to always be there.	en
That's exciting.	en
It's gotta be there.	en
I ought to tell you, I'm not a trained nurse, I'm a volunteer.	en
I caught myself thinking about it over and over.	en
He wasn't playing a joke on you?	en
Yeah, I'm getting some interference somewhere.	en
I'm serious.	en
Hello?	en
I think most background singers will agree that we're not really good self-promoters.	en
Moses versus the monsters.	en
- Mr. Horne--	en
But even old age is brutal.	en
No, I can't talk.	en
Everything, we've tried everything... except robbing a bank.	en
I didn't know about it.	en
- No, sir.	en
He's at the Orphanage Del Piccolo Cletusi.	en
JULLIARD: Terrible.	en
Same to same.	en
Good to know you.	en
I'm just in the middle of something.	en
The average package for each worker will be very close to $6,000.	en
We can work something out. I'll talk to Denis and maybe we can compromise.	en
The hairdresser will be back.	en
The less we see each other, the better everything gets.	en
That's a very nice rendering, Dave.	en
Lord Summerisle, I am interested in one thing: the law.	en
You gonna fight the holy war in your shorts?	en
A man asked me to have a drink with him.	en
-Absolutely.	en
We got an APB out on her.	en
- What does it say?	en
Hey, Hannah.	en
Stop the bombing!	en
It's where they learned to fly.	en
- Try approaching 'em downwind.	en
- How are you? - Good.	en
And this earring...	en
( chuckling ) You did not just--	en
You're in my camp.	en
You try and stop me.	en
Mesa Verde National Park Colorado, USA	en
No.	en
They can't stop me from collecting money. How can they?	en
It's not like that, okay?	en
Be careful !	en
I'm feeling much, much better.	en
You're not the only one who's sad.	en
This is Spotlight.	en
We should get started.	en
- Absolutely none. None whatsoever.	en
I want you to have a pearl.	en
Did I talk to you?	en
I love Jews!	en
- No shit?	en
Come on, the train will not wait.	en
I came to help with the wood chopping.	en
Go!	en
- You haven't told me everything.	en
There are too many people, and everyone wants what the other has.	en
Actually, I've been to see a picture.	en
Which one of you is Claude Van Vecten?	en
- Well done.	en
And there's no honking. No honking.	en
Ten days till the Emperor arrives.	en
Well, a little death is good for everyone.	en
Okay.	en
"""Mathilde."""	en
-Hooray!	en
Maybe we got a trap set.	en
Is that a name you remember?	en
Repeat.	en
Luis!	en
Ser Davos.	en
Long live King Tommen and bless you, Queen Margaery!	en
Hello?	en
Keep swimming!	en
- Yeah?	en
How are with negotiations?	en
He's got a thick Russian accent.	en
Radio?	en
Allow me to return the courtesy.	en
She´s singing.	en
And between my time in Congress and now at the White House, I have more experience than both of my opponents combined.	en
You're not a bank robber. You got a two-year mandatory vacation that proved that.	en
I'll have the same.	en
Love, love you.	en
That's why I have to live...	en
Delivery takes 40 days, but you have 12 colors to choose from.	en
Bad guy's house is still active, Ty.	en
- On your first time...	en
You mean he was poisoned?	en
They go before the disciplinary committee.	en
Jane Ellen!	en
How could I help you?	en
You can help too!	en
Not intelligence, not strength, not social class or civil right. Pain and suffering are in themselves bad and should be prevented or minimized, irrespective of the race, sex, or species of the being that suffers.	en
I guess you wouldn't tell me even if you knew.	en
How did that charity thing go?	en
Who's banging the prayer drum?	en
Look at that! A soldier, and came right to his home.	en
I will tell you three things.	en
Angelo would never get mixed up in something like that.	en
'Ten nominations including Best Picture. '	en
- I don't know. I know someone who does.	en
He told her it was true love's kiss.	en
Get the fuck off me!	en
Faith can be purchased in your church.	en
You do it.	en
She used to do porn.	en
- I'm sorry, but I am a very busy man. I'm never disturbed at this time in the morning.	en
And some clothes.	en
It's justifiable homicide, that was my ruling.	en
"""You can still dope a little bit."	en
Jacques don't pay me nothing.	en
We didn't have that word when I was growing up. There was no word for hater.	en
See, I was a good friend of your dad's.	en
If we finish, we win.	en
You've come to change my mind, haven't you?	en
Just because I didn't like that ridiculous comedy you did with Goldie Hawn... did not mean I did not love you.	en
Rose, darlin'?	en
You've gotta come on down.	en
Run, Forrest, run! Run, Forrest!	en
Therefore, to protect its image, made it look like the people exterminated the Communists.	en
Why don't you be a real judge for all of the people?	en
Time to show 'em your man walk.	en
Where will you go?	en
Thank you.	en
"-What is it? ""Factor"" something."	en
You were there at that time.	en
I mean, each man...	en
"We call that ""feeding the fishes."""	en
- All right, I want eyes on her. - Copy.	en
Hold on.	en
Cleo.	en
Do you remember?	en
More trouble for Amy Winehouse.	en
- Why not?	en
- They're surrounding us.	en
I've known this day was coming for a long time.	en
This place gives me the shits.	en
So at her importuning, you join her on the couch, and conversation ensues.	en
Who is they?	en
That should give you the time to do what you need to do.	en
Excuse me.	en
It is the last photo of Frantz.	en
While it's so damn boring.	en
The old people have the upper hand.	en
Amongst scenes of bitterness and anger, num delegates voted narrowly for an organized return to work on Tuesday.	en
God, no.	en
Oh, you poor child.	en
So I stayed and made sure that the internet wasn't lonely.	en
You misunderstand.	en
- Yes. Please tell us.	en
They'll be here to shoot him in a minute.	en
Could be.	en
Yes, but, JB, these boys from these villages, they don't have these dreams.	en
Out of the water, now!	en
In some weird church.	en
Ma'am?	en
My mum left for the show an hour ago	en
Sorry, Ted.	en
I'm so, so sorry	en
Tetsuzo fears sickness because he's weak.	en
Guards, fall in.	en
You have nothing to say for yourself.	en
And they think Lance is busted.	en
Will you let loose of your line?	en
She jumped with her daughter?	en
- He lives next door. - Number six.	en
Maybe that's just hail.	en
You understand?	en
You lecher!	en
-Which hospital did you go to?	en
Male erection before One Direction.	en
And so, great empires fall and are forgotten.	en
But you know you're not our real son, right?	en
Yes, it`s me	en
- Father, you can't go.	en
I'll drink a toast to my new queen, for there is no one fairer.	en
I'm Father Dupree.	en
- Well, not exactly, sir.	en
Do you think it's too late for me?	en
There's two ways this can go...	en
It's just so beautiful.	en
Bowling? No.	en
Yeah, I do, I got your nail polish.	en
You're not afraid to tell a story.	en
All right, all right.	en
Yeah?	en
I shouldn't have to hide, Nora.	en
Whoever it is you're waiting for.	en
Mr. Cohaagen, telephone.	en
Kubra...	en
How's it going in Chicago?	en
Got it.	en
Turns out there are a lot of surprises in her.	en
And I'm so very glad we did.	en
So stay out.	en
Lace and satin pressed tight against the plump little bubbles.	en
Inside of the hole is-- is wet.	en
- How you feeling, Arch?	en
- Yes, on the plane.	en
I know you've got more.	en
"And myself, ""No, why the time?"" I will make a picture of 12 hours!"	en
We're going to be late.	en
Wonderful!	en
Goddamn meth heads.	en
Come if you know what's good for you.	en
Society?	en
And over here, far, far away, is you.	en
I'll tell you about public cooperation!	en
If I were you, I'd think less about the union and more about the music	en
We didn't need to prove who he was.	en
All the way!	en
And then who should find it but you?	en
- Not that I recall.	en
That Judy can master any language.	en
From the field.	en
Quick!	en
Everything points toward it being a meteor.	en
Agreed?	en
You stay here with ten men - and watch the civilians.	en
My friend Kutan taught me.	en
Hit a tree. We told ya.	en
We're T-minus-Haul-Ass-H-Hour.	en
You'll make the grade.	en
You know, with a song in my heart.	en
And just enough for Russell to hang us with.	en
So Daddy's gonna be taking some more time off.	en
Really?	en
Oh yeah, the funny thing is I don't have any.	en
That Will be 40.	en
Bean and his men are coming!	en
The proper course is clear - pledge fealty to King Renly and move south to join our forces with his.	en
Because they said you told them something about Dennis and your father.	en
- Er, no.	en
The arrangement with your mother.	en
She says thanks for the bracelets.	en
Do you have to?	en
Not if our captains defy my orders, abandon their posts, and sacrifice our men on foolish missions.	en
Can I help you with your items?	en
Matt, wanna give us a hand loading this sucker?	en
Excuse me, sir.	en
May I speak to you for a moment privately?	en
Wow! Your boys came to battle!	en
I'm so sorry.	en
- You wouldn't understand.	en
Sure.	en
that's all.	en
Quit Scouts?	en
- as well as with more...	en
Why aren't you stopping at Cheonan?	en
And for what it's worth, as far as I'm concerned, you're a person.	en
And if they have a second...	en
-Woody!	en
Who's in charge here?	en
Hi, Edward.	en
In pastures green He leadeth me	en
- Which way?	en
And then lunch afterward with me.	en
Maybe tomorrow.	en
- We'll be fine.	en
- Yeah.	en
I must get on.	en
But the Lord of Light gave you the power to defeat me.	en
- No comment.	en
- Of course, but if you went back and wrote me a letter -	en
Ramon's a bum.	en
Anna will look after him.	en
Maddie? Maddie?	en
- Won't you join us for a drink?	en
So long, Judge.	en
If someone else was driving, the police will find him.	en
Not a chance, my dear fellow.	en
In front of you!	en
- No, it's not Negro. Guys, you look fantastic.	en
Good God, Otto.	en
My position is you people owe me some land.	en
Yes, absolutely.	en
I'm in a loop!	en
Thanks, could I have a booth?	en
You fight for your brothers.	en
I like Joan.	en
Was that not very good at all?	en
I don't know.	en
"""One perhaps whose truthfulness You doubt a bit"	en
In Angers For old gents and pretty maids Attributes are custom-made	en
- You say the cutest things. - Ha.	en
Can I borrow it?	en
And love.	en
Can you imagine four-time champion?	en
Promise?	en
Who fancies a pint?	en
You know very well that you're already our leader.	en
You don't need to. You have everything at home.	en
They're getting cocky. Fuckers.	en
I fear we have all been given weapons.	en
I am not going to find a place for my crap game because everybody knows Brannigan has turned on the heat and is breathing down everybody's neck.	en
"""This man may kill me."""	en
We've been over it a hundred times.	en
-(BEEPING) Aspen, remember to take your medication.	en
All right. I'm gonna ask you a series of questions.	en
What is it, your head?	en
You wouldn't do such a thing.	en
The bathtub has a massage cycle.	en
And a nose...	en
Mr. Tojamura is here.	en
And we're up.	en
Stop it!	en
- Again?	en
He got in some licks.	en
The number here is 238-2098.	en
Probably, I reckon best thing about being a vampire is flying.	en
Why don't you tell the truth, Wally?	en
She had a chance for love, but she blew it.	en
What'd Laura say?	en
- I was gonna make a phone...	en
Everyone runs in her own way, or his own way.	en
It's all packed. Take care on your trip.	en
I'm sorry.	en
- I do. I really do.	en
I'm flattered.	en
- He's adorable.	en
What, shit on them?	en
Thank you. I shall.	en
- In Akron?	en
- No.	en
But we must not manufacture our interpretation of the law to erode constitutional authority.	en
Get here at dawn, don't leave till September.	en
Something's telling me to swim through it, not over it.	en
No way...	en
What if I am?	en
And every time we say goodbye, you die a little.	en
Montparnasse.	en
He likes me just the way I am.	en
- What do you think?	en
Look at this, honey. Look.	en
My noble partner you greet with present grace and great prediction of noble having and of royal hope that he seems rapt withal.	en
- Yeah. A little while ago.	en
I just wanted Riley to be happy.	en
Get over it, Nick.	en
Oh, don't be like that.	en
Sophie, draw up one of our standard contracts for Mrs Mulwray.	en
Oh, dang, this is my song, Mike.	en
Can I have a word?	en
Yeah.	en
I'm your fiancée. Richard!	en
- Mm. You ever have that feeling?	en
But really, this alien's design was decrepit and, let's face it, antique.	en
- What did you bet him?	en
Val, not again!	en
Good story, Daddy!	en
We couldn't have done any better.	en
Get in there. Get in!	en
- He killed two policemen.	en
But if I ever start to take it off, ay, ay!	en
- And that is the end ?	en
Move, move, move.	en
Do you like it here?	en
Robinson, listen, I...	en
They were tired, absolutely beat, no energy left, minds not functioning clearly.	en
FIVE DAYS LATER	en
I hold you now.	en
This is absurd. The school district is on the hook for the deposit.	en
I was fixing the windows in the storm, but it fought back.	en
I fully cooperated with you last we spoke.	en
Why the hell didn't you stop him?	en
Shit.	en
I'm on my way to class.	en
- In what aspect?	en
Smoke it here.	en
Oh, Andy.	en
Mmm. Thank you.	en
We anywhere from here to here.	en
He did come before, when...	en
Just don't pay any attention to me.	en
Hey, Mom, so how was work today?	en
- Just reach over and...	en
Annie.	en
You just fell asleep.	en
Yeah.	en
No, please!	en
- 'Cause they told me.	en
He suddenly says things like:	en
The spermaceti.	en
Jesus, look at all the guns!	en
- Hello.	en
I won't bother you.	en
Thank you, Senator.	en
Our Lord threw the moneylenders out of the temple.	en
I was just curious but... why would you wear a stud in your tongue?	en
Already in hell...	en
Well, the moment UN forces begin to pull out, we will do the same.	en
I tried to stop him.	en
I remember, you told me.	en
- They ain't gonna capture it.	en
What does it say?	en
It's good to know someone cares.	en
Come in.	en
Why do you always go?	en
Shit!	en
I have to find new ones.	en
You know, they say that humans taste like pork.	en
Alex, we can't censor this.	en
And nobody fucks with the block, do you get me?	en
Well, seeing as how I'm half of them fellas uh, yeah, seems to be a lot of us.	en
So all hail, Macbeth and Banquo.	en
- Easy.	en
Two espressos in separate cups.	en
Pull over right here.	en
- Don't you feel threatened?	en
- We lost him.	en
- Unusually hot.	en
Also, was that a real-life spit take? - Mmm-hmm.	en
I do.	en
Come with me.	en
No hard feelings, then.	en
Nuclear codes.	en
* It would better for the rich	en
Do you want to hear?	en
Pinkle.	en
Why?	en
- Candy?	en
It almost sounds like something you read in a tabloid.	en
And what did Johnny tell you actually happened?	en
They'd crawl on their knees over broken glass if there was drugs to be had.	en
No matter what you do,	en
I'll slap you!	en
We offer $ 2.8 million.	en
- Do it for me, please?	en
This is gonna sound bizarre, but...	en
Copy that, Rob.	en
Later, after all the police-grilling and media stuff Carrie, Luke and I get e-mailed a camera-phone photo of us dumping Susan's body.	en
- Yes.	en
They ain't gonna grow anything here.	en
Leave him.	en
♪ shame on you, if you can't dance too	en
It's us!	en
- I'm very sorry, sir.	en
Three.	en
You're his whore, Norma.	en
Westchester ain't the city, Meeka.	en
I know plenty of bunnies who are jerks.	en
The days are bright	en
Still in one piece!	en
They broke his pelvis.	en
They're after us!	en
I...	en
Dr. King! Morning, Doctor.	en
I'm sorry for what I said.	en
Yeah, captain!	en
- I don't think so.	en
What is it?	en
No, Bruce, focus.	en
Let it go!	en
Hello?	en
- What the hell is that?	en
What have you got?	en
Or what should the state of public safety be?	en
Can't manage Saturday, sir.	en
- I mean, I don't want it.	en
Forget him. Why sacrifice your family for a man who's no good, who deserves what comes to him?	en
Mai!	en
Audrey.	en
'That's why we're here on Earth'	en
Where will it end?	en
We need to get you and the baby back in.	en
Say: I confess to the attack on the settlement Shirad.	en
Is that so?	en
Well, it would have to be something, stupid fucking name like that.	en
Yona...	en
It's no joke, man.	en
Why should I give that up?	en
Mr. Woodroof, I wouldn't want you to spend your last days in jail.	en
You can see who she's calling.	en
I want it filled six times.	en
The fella she blackmailed?	en
Who is that person?	en
We hope.	en
Papillon, look. That isn't actually the right way.	en
Washington... La Valette... Saint-Marin...	en
And there's cake, but save some for me.	en
You fucking shot me!	en
I'm not crazy about this.	en
- Well, we should.	en
I taught you how to swim.	en
We also discount transportation fees on all Kansas City merchandise,	en
In... in Utica.	en
Oh, my god.	en
His nan's a midget.	en
But in order for me to get a full picture, I have to ask questions of him and questions of you.	en
It's not right to ask my former supplier for a job.	en
Okay, Mike.	en
Okay, I have about just over 400 here.	en
But the world would come to know him as...	en
Oh, I'm just trying to get a meeting with your father.	en
Yes, I'm here about a numbered account.	en
Bye.	en
When are you getting married?	en
Danny might be in the top two dumbest people I've ever met in my life.	en
- Now hold still.	en
Shall we have a serious conversation?	en
I will have retired!	en
We're gonna tell this story, we're gonna tell it right.	en
Perhaps we should take shelter.	en
Go right in, please.	en
It becomes a cheap, common thing. It will be given away like bread.	en
What's a rerun?	en
What's wrong?	en
Hey, I didn't know her, obviously, but she sounds like the kind of woman that wouldn't want you spending all your time being sad.	en
Didn't you hear her conversation?	en
Well, yeah.	en
Three triangular scars behind the right ear in perfect proportion.	en
Don't be silly.	en
That's what pain does.	en
The man you're seeing.	en
The sky is threatening, a storm is brewing.	en
Since I became 60, more beautiful women have kissed me than ever before.	en
How are you feeling today?	en
Kept his nose clean, he worked out and...	en
God, we gotta help him.	en
Then one day I just split and moved out.	en
It was a brilliant piece of propaganda.	en
-Do you remember what he said yesterday?	en
They didn't tell us about the land mines under our feet... or the grenades coming in on top of us.	en
It was fucking a chick throws.	en
Didn't you sign a confidentiality clause?	en
We're gonna finish the show.	en
I can't be bothered!	en
Let's see what's going on here.	en
And I haven't even been putting 'em near nobody's cha-cha... except for, like, once, and it was a while ago and by accident.	en
It seems like Ms. Yukino is quitting.	en
We made a pact.	en
Good morning.	en
Four signals.	en
Whenever he sees baggage he just goes wild.	en
You want some of this?	en
-Stephanie.	en
-Here's the...	en
When I sat in it earlier I couldn't believe it.	en
St. Petersburg	en
And just so you know where my head was at, I was going to chase you down the hallway. Right?	en
In my last year with the Steelers, We moved a game from a Sunday to a Tuesday because of a blizzard.	en
otherwise he'll just have to wait until I get home.	en
They looked messy.	en
I know that because you look exactly like me when I was young.	en
- There you are.	en
This stuff ain't going to help me in August.	en
Oh, that is very much in India, yes, indeed.	en
I like that one, Errol.	en
- Or about you?	en
What is this shit?	en
I kept asking you if we were gonna play again.	en
I'll be sure to tell him.	en
I laid out your white uniform. Was that right?	en
Simba, it's to die for.	en
Do you understand?	en
She wanted me to lose weight, stop my mood swings, which I've done.	en
A madman who almost wrecked it.	en
Arvid, they didn't expand, they were drawn together.	en
Came after the eye stuff.	en
In a moment of need, your mother did something that no one had done before.	en
No matter what, don't drink the water here.	en
You dog! You dog!	en
And you fucking idiots are sitting in here with your heads up your asses!	en
Oh? No I didn't. I'll take it back.	en
Tell me!	en
♪ Some dope-dealin', some gangbangin' ♪	en
Well, it's not, but you know what, don't worry about that.	en
- Hi.	en
Henriette...	en
- That's a lead story, all right.	en
You bought him a present?	en
- Nothing.	en
What kind of emotional problems does your dad have?	en
- Nice to see you.	en
No, thanks.	en
I want more than extravagant trips and... expensive gifts.	en
I called Betsy again at her office.	en
- So thank you, Brittany, heh.	en
Just give it back and tell him you're sorry.	en
Are you hungry?	en
Yeah. Yeah, that's more her deal now.	en
- The police considered it necessary to put me under psychiatric observation.	en
My point is simply that we did it before, we can do it again.	en
You don't know who I'm pickin' seven, Tom.	en
And if I don't like what they're doing to her...	en
So you're just gonna eat someone else's dinner? So I can either be a jerk and send it back, or eat it and look weak.	en
Of course I delivered everyone.	en
Smokes would be good, and a long, hot bath.	en
They'll make the effort if they think it'll keep 'em off death row.	en
I'm delivering a package for this guy, David.	en
This is not on you, Andre.	en
Hey, Mike? This is Ambrose and Nils.	en
Last time I checked, I was a 10. Boys?	en
Actually, if we're gonna catch this guy, I need to upgrade all of you.	en
Show me how!	en
It's just wonderful.	en
Wait. Wait, no!	en
You either, Homer.	en
It's sucking up metal and dropping it!	en
I... I thought we didn't believe in Christ.	en
Eddie, please, can you put the phone down, please?	en
It was a dream.	en
Tango, you're an idiot.	en
It isn't over yet...	en
I don't know.	en
- But you've been talking to the government.	en
Your husband's studio would make such a wonderful room for her.	en
You don't just take the light and leave me there.	en
Okay.	en
-You will? -Sure.	en
Your hair?	en
# All I ever #	en
Calais, you are being transferred to Calais	en
Of course, it is.	en
Oh, fuck that shit.	en
Cheeeehoooo!	en
Come on.	en
Do not attempt to remove Hazmat suits without assistance from authorized personnel.	en
- Shall I call for your doctor?	en
Go out into the parking lot, get in your car, turn the key, and never, ever speak to me again as long as you live.	en
There will be no exchange the Glienicke bridge,	en
- So it was you who sent me this money.	en
Oh!	en
Your dad couldn't save him.	en
Against you.	en
I've been there, and it's...	en
It means, uh, whatever, whoever steps to you... just remember who you are.	en
Class by association.	en
Mrs. Daylon, tell John here what you told me.	en
Now?	en
- My bones hurt.	en
You better get it up! Or I'm gonna have to kill you!	en
Light of my life.	en
I saved your life, Michelle.	en
- You mean me?	en
They must have a proper baptism.	en
- Be my guest.	en
It's up to us to push the rules and laws and go from evolution to revolution.	en
Come here.	en
And that is the source of all my nightmares...	en
But not everyone celebrates its success.	en
Read the instructions first.	en
Yeah.	en
- Madam, you do not call a man a fool on the transom of his own home.	en
- That frenchy whatsome hasgotamouthonher. Let me tell you.	en
And Life magazine, the biggest magazine in the world.	en
It's delicious.	en
It's his latest trick.	en
Uh... or at least watch me drink mine.	en
Okay.	en
I'm not trying to upset you.	en
Thirty-seven! Thirty-eight! Do I hear thirty-nine?	en
Yeah, I know.	en
Now for that son of darkness that is thy friend.	en
"""She likes me now,"	en
- Oh, six or seven months.	en
His hands bore the blood of thousands of children.	en
Boy, oh boy.	en
I think I'm just coming off as annoying.	en
Sold it off a few years back.	en
- You taking a shit?	en
There's Calvin at curbside check-in.	en
Merely a matter of training, my boy.	en
I discovered her when she was 16.	en
So, with some proper funding, we should be able to get a functioning beta in time for CES.	en
It's not just a question of whether or not it gets stolen.	en
-Rookies.	en
Don't bring that up.	en
Damn lunatic.	en
Maybe, maybe not.	en
There.	en
Why?	en
Wrap him up.	en
Growing up, I didn't hear much about pickers.	en
They even develop them here at the motel.	en
How could you get fired from driving an ice cream truck?	en
It's okay, I still love you.	en
But of course you do.	en
We need a rope.	en
And it's been going on for months, she reckons.	en
I'm going to activate the squids now.	en
Might've been.	en
Everybody, out of here quick!	en
Actually, I don't have that much to discuss, so...	en
- I rang round.	en
- Is it still within operational limits?	en
Holy schnitzel!	en
- You will be.	en
This is crazy, guys.	en
Until that time, I'm a member of lgsm and I'm going to do what I set out to do.	en
- I love you.	en
He has a sharp and cynical tongue.	en
Eva!	en
Perhaps bombard the Ocean with heavy radiation.	en
Hey, you, come here.	en
This is Berkshire.	en
We've been here before, you know.	en
Who's in charge here?	en
Come on, everybody, look around.	en
It's beneath you.	en
If I head due west tomorrow, will I find good places to trap?	en
Gee, you have got it bad, haven't you?	en
- You've finished taking me	en
- She is a reaver.	en
What happened with the playoffs?	en
- Then we'll go there. I promise.	en
My heart started thumping and I just wanted to die.	en
- Sweet.	en
And I want you to give me a summary of ,	en
Isn't there an art exhibition in New York that you have to be at or something?	en
Your mother was Irish, wasn't she?	en
O. Who was the Queen of Saliva?	en
That's what I'd like to know.	en
- No. Those shots were taken before forensics.	en
Happy birthday to you	en
I went to San Antonio for a day, but I haven't been to Austin yet.	en
On this date, he was to battle those forces himself.	en
Sounds yummy!	en
Well, thank you.	en
It's dangerous.	en
- Which one?	en
I couldn't live without music	en
Please forgive me.	en
What`s going on with these revised pages? scene--	en
But you know me - I go anywhere.	en
I got water up my nose!	en
Would you be happy?	en
I called Hungry Horse, Montana.	en
I think we have to get team jackets.	en
"""My husband is stopping at your hotel, stop."	en
Lucas, you getting this?	en
- I cannot breathe.	en
He got Annie.	en
Known for it's native hospitality...	en
He'd dropped something along the way, and since I didn't feel like running anymore, I bent down to see what it was.	en
To spend your free time?	en
It will set you on a path... from which there is no return.	en
Oleaginous.	en
You okay in there, Ed?	en
It's my moms, man.	en
But I can't help it.	en
ERLICH: Not you, Jared.	en
There's nothing to it.	en
Wow, we all had pretty big wins today.	en
Where have you been?	en
So long as it works. The 64 Hands have endless combinations.	en
Yeah, it's like we're imprisoning ourselves.	en
- Harry?	en
It's going to be a fucking nightmare day, I just feel it.	en
Come on over here, honey.	en
Yeah, why not?	en
- Donna, Audrey and me.	en
And he taught me how to fish.	en
- Do we look dead or not?	en
And do this Nazarene a small mercy.	en
- Take it easy!	en
I'm literally thunderstruck.	en
Doesn't pay much.	en
My niece, Jehnna, has such a mark.	en
Hi, Michael.	en
The coroner's report stated.:	en
Good to see you.	en
- I need a man.	en
Pam, a man cannot break a promise he's made to his kids.	en
She has already received my kindness, to wit, a brand new car, and all the money that was in that cabinet you were searching.	en
No, it has to be now. We have to go now.	en
I mean business!	en
They get mail from two different lawyers.	en
- What does it look like?	en
So, 1, 100 men went into the water 316 men come out.	en
Without the evidence of the gun and the girl?	en
Watch out, milady!	en
He was born nine months ago.	en
- Goes where the wind blows.	en
- Will you take me to the airport? - Sure.	en
Wait.	en
But you have to come, otherwise I'm not going.	en
Lance... and his fuckin' cancer shield so no one can say a fuckin' word about it.	en
I have never lived.	en
Now that you know all about me, tell me about yourself.	en
- Yes, we can.	en
Yes.	en
- Seat belt. - The public panics if word gets out that we're setting up an incident center about a spreading disease, or for a spreading disease.	en
Add courage to your newfound virtues.	en
Saul!	en
Tyrone, this is a stolen car, mate.	en
I want you to show me who hit you yesterday.	en
I'm dead and buriedÉ and up there is Militina!	en
Good different, honey. Good different.	en
It was an acknowledgement of the basic reality of homosexual joy.	en
No, he is said to be very experienced, one of the best in the biz.	en
If you prefer to speak to James, just tell me.	en
Come on.	en
Can you not see?	en
You're sure this is okay?	en
It was no big deal.	en
Let me in.	en
- I am a good father and and what?	en
Karen, can you give us a minute?	en
